,score,text,title
957,100.0,"Sam ja Dean Winchester menettävät äitinsä nuorena oudoissa olosuhteissa. Mary Winchesterin tappaa jonkinlainen demoni. 22 vuotta myöhemmin nyt 26-vuotias Dean (Jensen Ackles) tulee hakemaan neljä vuotta nuorempaa veljeään Samia (Jared Padalecki) opiskelemasta. Poikien isä, John (Jeffrey Dean Morgan) on omistanut elämänsä sen demonin etsimiseen joka tappoi hänen vaimonsa. Nyt mies on kateissa, ja Dean haluaa Samin mukaansa etsimään tätä. Sam haluaisi vain elää rauhassa tyttöystävänsä Jessican (Adrianne Palicki), mutta kun Jessica kuolee samalla tavalla kuin poikien äiti, muuttuu nuoren miehen mieli. Veljekset lähtevät etsimään isäänsä ajaen ympäri maata ja tappaen kaiken yliluonnollisen sillä välillä. Matkalla he joutuvat kohtaamaan haamuja, henkiä ja mitä ihmeellisimpiä otuksia, mutta myös omat menneisyytensä ja niiden haamut.Eric Kripken luoman Supernaturalin idea on loistava. Paranormaalien juttujen tuhoaminen olisi ehkä yksinään aika huonoa viihdettä, muuta kun pääjuoneksi on laitettu toisistaan vieraantuneet, sarkastiset veljekset ja heidän perheen kokoaminen… Suurin osa Supernaturalin yliluonnollisista asioista ovat peräisin vanhoista amerikkalaisista kansantaruista ja urbaanilegendoista. Paranormaalit jutut on myös osattu tehdä niin, että tuntuu kuin ne oikeasti voisivat olla olemassa.Supernatural koukuttaa katsojan jo pilottijaksosta alkaen. Vauhdikasta ja riipaisevan jännittävää toimintaa löytyy joka jaksosta. Koko kausi myös pursuaa yllätyksiä ja odottamattomia käänteitä, aina kauden päätösjaksoon saakka. Rytinällä etenevästä sarjasta on myös yritetty tehdä joka viikkoista kauhuelokuvaa, ja se onnistuu. Yliluonnolliset jutut ovat aidosti pelottavia, kun sarjaa katsoo yksin keskellä yötä.Todellinen koukku sarjassa on veljesten välinen suhde sekä keskinäinen komiikka. Parhaimmat ajat sarjassa ovatkin ne, jolloin veljekset kehittävät draamaa välilleen ja monin oudoin sanankääntein yrittävät kertoa välittävänsä toisistaan. Nautittavia ovat myös ne jaksot joissa valotetaan poikien menneisyyttä. Veljellinen rakkaus välittyy koskettavasti ruudun toiselle puolelle, eivätkä kaikki näyttelijät siihen pystyisi.Jensen Ackles ja Jared Padalecki ovat nappivalinta Winchesterin veljesten rooleihin. Kun sarjassa on vain kaksi päähenkilöä viikosta toiseen, on näyttelijöiden oltava vetovoimaisia ja lahjakkaita. Kundit ovat kehittäneet tosielämässä välilleen niin vankan ystävyyssuhteen, että kaksikko toimii hienosti myös ruudulla. Samin ja Deanin suhde on ehkä aidoin ja ihanin sisarussuhde televisiohistoriassa. Acklesilla ja Padaleckilla on myös niin vahva keskinäinen kemia, että sitä ei voi teeskennellä, ja kuvittelisin, että kaksikolle on myös hauska ja helppo kirjoittaa.Sarjasta ei myöskään huumoria puutu. Varsinkin Dean on harvinaisen hauska hahmo, ja hauskimmat möläytykset tulevatkin hänen suustaan. Veljesten kummalliset jutut ovat aidosti hauskoja.Kokonaisuudessaan Supernatural on loistava, viiden tähden sarja. Se on yllättävän terävä, sopivasti pelottava ja erittäin viihdyttävä. Viiden tähden sarja, josta odotan innolla seuraavaa tuotantokautta.","Yllättävän terävä, sopivasti pelottava ja erittäin viihdyttävä."
958,80.0,"Edellisen kauden lopussa kaikki kolme Winchesterin miestä joutuivat vaarallisen autokolarin jälkeen sairaalaan ja John (Jeffrey Dean Morgan) tekee uhrauksen, joka liittää kaikki kolme ikuisesti yhteen.Sairaalasta selvittyään Sam (Jared Padalecki) ja Dean (Jensen Ackles) jatkavat keltasilmäisen demonin metsästystä samalla kun käy ilmi, että kyseisellä demonilla on jonkinlainen suunnitelma Samin ja muiden ”erikoisten” lasten varalle…Toinen kausi on jännittävämpi, pelottavampi, arvoituksellisempi ja surullisempi. Sarjaan tulee tummempi sävy Samin pakolla lähestyvän kohtalon vuoksi, jonka johdosta huumoria on myös vähemmän. Tarinaa on jatkettu oivasti edellisen kauden jännittävästä lopusta ja se pitää katsojaa otteessaan viimeiseen henkäykseen asti.Kaudessa on 22 jaksoa, ja jokaisessa on hyvin mietitty tarina, jotka perustuvat amerikkalaisiin legendoihin ja kauis sisältää hienoja toimintakohtauksia. Jaksot saavat myös hyvin katsojan tunteet pintaan. Esim. Roadkill -jakson jälkeen ei huvita mennä pimeään metsään ja Croatoan -jakso on erittäin ahdistava. Kauden kaksiosainen päätösjakso on erittäin surullinen ja vaikuttava.Jared Padalecki ja Jensen Ackles joutuvat petraamaan kunnolla kun hahmot joutuvat kohtaamaan aikaisempia suurempia tunnekuohuja. Koska huumoria on vähemmän, on hienoa nähdä varsinkin Acklesin Dean-hahmon kasvavan ja joutuu myös hyväksymään se, että hän ei aina pysty suojelemaan veljeään. Kun ensimmäisellä kaudella Jensen Acklesin Dean oli se hauskempi hahmo, niin nyt nähdään miehestä se vakavampi puoli. Hienoa työtä, mutta silti kaipaa enemmän huumoria.","Toinen kausi on jännittävämpi, pelottavampi, arvoituksellisempi ja surullisempi."
959,100.0,"Winchesterin perhe joutui ensimmäisen kauden lopulla hyvin vakavan näköiseen auto-onnettomuuteen. Toinen kausi jatkuu siitä hetkestä mihin ensimmäinen jäi. Sam eikä muutkaan ""erityisistä"" lapsista tunnu kykenevän pakenemaan karmeaa kohtalooan keltasilmäinen demonin pelinappuloina suuremmissa suunnitelmissa. Veljekset jatkavat metsästystä, mutta molempien mielessä piile epäilys keltasilmäisen demonin suunnitelmista. Tunnelmä kiristyy ja Dean tekee kaikkensa pelastaakseen pikkuveljensä noilta suurilta suunnitelmilta - maksoi mitä maksoi.Supernaturalin ensimmäinen kausi sai suuret fanimäärät ympäri maailmaa. Miljoonat fanit odottivat kuolaten päästä näkemään toisen kauden ja saamaan selville Samin kohtalon. Todellakin! Itsekin odotin kieli pitkällä tätä toista kautta suuret odotukset mielessä - eikä faneja petetty, kaukana siitä! Toisen kauden kaikki 22 jaksoa johdattelevat katsojia kohti arvoituksien selviämistä, suurta loppuhuipentumaa, mutta valottaa myös veljesten todellisia tunteita metäsästystä, isäänsä ja oikein-väärin-moraalikysymystä kohtaan.Jaksojen sisältö paranee jatkuvasti hienosta ensimmäisestä kaudesta, mikäli se on edes mahdollista. Tummanpuhuva, surullisen häivähtävästä tunnelmasta huolimatta komediaa ei todellakaan kursailla, vaan luonteenomaisia hauskuuksia lauotaan vieläkin enemmän. Henkilökohtaisia suosikkijaksoja olivat ehdottomasti 2x02 ""Everybody Loves A Clown"", 2x11 ""Playthings"" ja 2x15 ""Tall Tales"". Everybody Loves A Clown sai minut itseni tuntemaan ahdistusta oman klovnikammoni vuoksi, mutta siksi jakso olikin vain kaksinverroin vaikuttavampi ja hauskempi. Playthings-jaksossa oli taas valtaisa nukkekokoelma ja taas omaa pelonkohdettani kutkutettiin (nukkekammo, sellainenkin minulla on). Tall Tales, ihan vain hienon hahmon, the tricksterin vuoksi! Nuo olivat omia ykkössuosikkejani, mutta kaikki jakson olivat hulvattoman hauskoja, sekä myös koskettavan surullisia.Näyttelijät ovat loistavia. en voisi kuvitella ketään muuta kuin Jensen Acklesin Deanin rooliin vetämään dialogin hämmästyttävällä pokalla ja laukomaan parhaimpia vuorosanoja mitä Deanin suusta kuullaan! Jensen Ackles, you're my hero. Mutta ei Jensen Ackles pelkkää huumoria ole: Deanin rooli saa synkemmän sävyn ja hahmo kasvaa kauden aikana. Jared Padalecki näyttelee hienosti tunnerikasta Samia ja joutuu nyt puskemaan läpi harmaan kiven Samin sisäisen kamppailun vuoksi - ja onnistuu todella uskottavasti. Hienot näyttelijät ovat kyllä rooleihin hoitaneet, todellakin. Pidin kovasti uusista hahmoista, joista osa nousee merkittäväksi myöhemmissä kausissa (esim. Jim Beaver). Hieno sivuhahmo, johon tykästyin suuresti oli Richard Speight, Jr. aka the trickster, mutta ikävä kyllä häntä ei nähdä kuin yhden jakson verran toisella kaudella - mutta sitten myöhemmissä kausissa...Ohjaus ja käsikirjoitus ovat suuri vahvuus tässä sarjassa. Sarja ei kompastele typeriin mokattuihin jaksoihin eikä liiemmin ristiriitoja nouse esille. Sarjan luoja Eric Kripke toimii kauden toisena käsikirjoittajana ja tuottajana hienoa työtä tehden - alunalkaen keksittyään ylipäätään Supernaturalin. Erikoistehosteet ovat varsin hienoja ja hyvin uskottavia. Jakson käsittelevät jälleen kansanlegendoja ja tunnettuja hämäriä tapauksia historiassa (Croatoan-jakso), joita on mukautettu seuraamaan terävästi toisen kauden juonta. Salaisuudet ja arvoitukset paljastetaan sopivalla tahdilla jaksojen edetessä kohti kauden lopettavaa kaksoisjaksoa.Supernaturalin toinen tuotantokausi on erinomainen jatko ensimmäiselle kaudelle. Jälleen kausi jää tiukkaan kohtaan ja katsoja palaa halusta päästä nauttimaan kolmoskauden hienoutta. Lopun kaksoisjakso on hieno lopetus: jännittävä, surullinen ja koskettava - ihan kyynel tulee silmään. Musiikkipuoli pelaa loistavasti (AC/DC, Blue Öyster Cult), ainakin rockista tykkääville. Toinen kausi on nautinnollista katseltavaa huumorin, toiminnan, kauhun ja draaman sekoituksena. Supernatural on oma henkilökohtainen suosikkisarjani ja en todellakaan pettynyt tähän kauteen - päinvastoin! Erinomainen sarja!","Toinen kausi on nautinnollista katseltavaa huumorin, toiminnan, kauhun ja draaman sekoituksena"
960,100.0,"Pitää myöntää että kun ostin 4. tuotantokauden niin päällimäisenä mielessä oli vain, että tämä on nähtävä, sen verran kutkuttavaan tilanteeseen kolmas tuottis minut jätti. Odotukset olivat hyvin korkealla niinkuin aina tätä sarjaa katsellessa ja miten kävikään.... Sarja teki sen taas! En voi sanoin kuvailla sitä nautintoa, kun jälleen laitoin levyn toisensa jälkeen koneeseen ja istahdin sohvalle sipsien ja parin limun kanssa nauttimaan mitä parhaimmasta viihteestä, jota on tarjolla.   Sam (Jared Padalecki), Dean (Jensen Ackles) ja Castiel (Misha Collins) muodostavat sellaisen kolmikon että alta pois! Pidin myös henkilökohtaisesti Alastairista ja Rubysta, jotka suoriutuivat hommastaan paremmin kuin hyvin. Ja sitten ovat tietenkin enkelit. Itse asiassa avausjakson nähtyäni olin innoissani, sillä peliin heitettiin hieman raamattullista näkökulmaa ja enkelit on loistava lisä sarjaan. Castiel vakavana ja mieltään painavin kysymyksineen on mahtava ja Urielia esittävä Robert Wisdom salaa Luciferia kannattavana huuliveikkona sai itselleni pariin otteeseen hymyn huulille.Sarjassa on muutama todella hauska jakso, mm. Yellow Fever ja Wishful Thinking sekä muista jaksoista ensimmäinen ja viimeinen jakso sekä On the Head Of A Pin.",Jälleen Supernatural osoittaa miksi on niin suosittu.
961,100.0,"Susikoira Roi on neliosainen nuorten jännityssarja, joka perustuu Jorma Kurvisen (1931–2002) samannimiseen kirjaan. Sarja on valmistunut vuonna 1985, mutta sen ensiesitys TV:ssä tapahtui vasta pari vuotta myöhemmin. Sarjan käsikirjoitti ja ohjasi Raimo O. Niemi, joka on tullut myöhemmin tunnetuksi mm. elokuvien Kissan kuolema, Poika ja ilves sekä Suden arvoitus ohjauksista. Sarjan pääosassa Tomina nähdään loistava Paavo Westerberg, joka sarjan valmistumisen aikaan oli itsekin vasta 12-vuotias.Sarja alkaa kun 12-vuotias Tomi (Westerberg) löytää poikajengin kivittämästä pusikkoon juuttunutta susikoiraa. Tomi pelastaa koiran ja siitä alkaa hänen ja koiran hengästyttävä pakomatka. Poikajengi ryhtyy yhdessä haulikkomies Järvisen (Paavo Piskonen) kanssa ajamaan Tomia ja koiraa takaa. Pakomatkan aikana koira saa myös uuden nimen: Roi. Tomi joutuu piilottamaan koiran kotiinsa ja on myöhemmin pakotettu kertomaan asiasta vanhemmilleen (Marja-Leena Kouki ja Juhani Laitala). Kun vanhemmille selviää koko tilanne, he pitkän keskustelun jälkeen suostuvat siihen, että koira saa jäädä heille kunnes sen oikea omistaja löytyy. Myöhemmin Tomin perhe alkaa saada epämääräisiä uhkailusoittoja ja tilanne alkaa näyttää vaaralliselta. Tomi päättää yhdessä Äksyn (Sami Wacklin) ja hänen jenginsä kanssa selvittää salaperäisen uhkailijan henkilöllisyyden.Raimo O. Niemi hoitaa ohjauksen hienosti ja myös näyttelijät sopivat rooleihinsa enemmän kuin hyvin. Sivuosissa nähdään myös monta tuttua näyttelijää, kuten Susanna Haavisto, Marja-Leena Kouki, Jarkko Rantanen ja Pehr-Olof Sirén (kuoli ennen sarjan ensi-iltaa). Susikoira Roin roolissa nähdään poliisikoira Jami. Sarjalle tehtiin vuonna 1988 jatkoksi niin ikään neliosainen sarja Susikoira Roi – Seikkailu saaristossa.Sarja on suunnattu ensisijaisesti nuorille, mutta kyllä aikuisetkin varmasti viihtyvät tämän parissa. Susikoira Roi on yksi onnistuneimmista suomalaisista nuorten jännityssarjoista ja onkin harmi ettei tämän tyylisiä sarjoja enää nykyään pahemmin tehdä. Sekä Susikoira Roi että myös sen jatko-osa Seikkailu saaristossa on juuri julkaistu DVD:llä, joten sarjan pariin on helppo palata aina kun mieli tekee.","Sarja on suunnattu ensisijaisesti nuorille, mutta kyllä aikuisetkin varmasti viihtyvät tämän parissa."
962,100.0,"Susikoira Roi – Seikkailu saaristossa on jatkoa Raimo O. Niemen vuonna 1987 ensi-iltansa saaneelle nuorten jännityssarjalle Susikoira Roi. Sarjan ensiesitys TV:ssä oli vuonna 1988. Sarjan pääosissa ovat edellisestä sarjasta tutut Paavo Westerberg sekä poliisikoira Jami ja ohjauksesta sekä käsikirjoituksesta vastaa jälleen Raimo O. Niemi. Edeltäjänsä tapaan myös tämä sarja perustuu Jorma Kurvisen kirjaan. Tomi (Westerberg) ja Roi lähtevät viettämään kesälomaa saaristoon. Ruotsissa asuvien serkkujen Jaskan (Jarmo Perälä) ja Paulin (Hannu Kivioja) on tarkoitus tulla myös mukaan, mutta he ovat kuitenkin joutuneet perumaan tulonsa. Tätä Tomi ei kuitenkaan paljasta vanhemmilleen. Saaristoon saapuessaan parivaljakolle selviää, etteivät he ole aivan kaikkien paikallisten suosiossa. Myöhemmin saarella alkaa tapahtua kummia ja saarelaiset alkavat epäillä Roita tapausten tekijäksi. Saarella asustelee myös juuri Ruotsista takaisin Suomeen muuttanut kalastaja-maanviljelijä Raski (Pekka Laiho) perheineen. Tomi ystävystyy Raskin perheen pojan Ranen (Miza Oinonen) kanssa ja he päättävät yhdessä selvittää saaren oudot tapahtumat.Sarja on kuvattu Kotkan satamassa sekä Hangon saaristossa ja Kirkkonummella. Parhaan roolin tekee mielestäni Pekka Laiho, mutta kauaksi eivät jää muutkaan. Myös Ranea esittävä Miza Oinonen on hyvä. Laihon lisäksi sarjassa on mukana monta tuttua näyttelijää, kuten mm. Matti Tuominen, Lasse Karkjärvi, Vappu Jurkka sekä Eero Saarinen. Musiikin molempiin susikoira Roin seikkailuihin on säveltänyt Olli Ahvenlahti.Susikoira Roi – seikkailu saaristossa on paikoin jännittävämpi kuin edeltäjänsä ja aivan perheen pienimmille jotkut kohtaukset saattavat olla jopa hieman pelottaviakin. Vaikka tämäkin on ensisijaisesti nuorille suunnattu, niin kyllä tätä oikeastaan voi suositella kaikille suomalaisista seikkailusarjoista pitäville.","Vaikka tämäkin on ensisijaisesti nuorille suunnattu, niin kyllä tätä oikeastaan voi suositella kaikille suomalaisista seikkailusarjoista pitäville."
963,60.0,"Tabu kuuluu arvostetuimpiin sketsisarjoihin Suomen historiassa. Tosin kuin muissa sketsisarjoissa, Tabussa on vain muutama sketsi per jakso. Mukana on monia suomalaisen komedian neroja, kuten Petelius, Heiskanen ja Vierikko. Vierailevina tähtinä on mm. Mikko Kivinen, Eija Vilpas ja Taneli Mäkelä.Huumori on sysimustaa ja rutikuivaa, paikoin jopa synkkää. Esimerkiksi Juppe Puputin sähkötuolituomio menee jo huonon maun puolelle. Monet sketsit ovat ylipitkiä ja tylsiä. Sama vaiva on myös monissa uusissa sketsisarjoissa kuten Jopet-show'ssa ja Läpivedossa. Silti mukana on useita hullunhauskoja jaksoja, kuten Hömppäfestivaalit ja hullunkuristen hippien elämä.Mukana on myös Jani Volasen ohjaama hauska ja informatiivinen dokumentti, jossa Tabun tähdet löpisevät niitä näitä sarjan tekemisestä. Hauskaa nippelitietoa:ykkösjakson nuotiokohtauksessa on taaperona monta Suomen kirkkainta tähteä, kuten Helena Vierikko, Reino Nordin ja Siiri Nordin.",Huumori on sysimustaa ja rutikuivaa.
964,80.0,"Monet isoäidit kehuvat usein lapsenlapsiaan tähän tyyliin: ""Kyllä se meidän Veikko on sellainen poika, että se pystyy kaikkeen, jos vain haluaa."" Vanhan mummon sanoissa piilee totuus, sillä pärjääminen tällä planeetalla vaatii tahtomista. Eihän ilman tahtomista mitään tulee, pelkkää sössimistä. Kun vanhat suuret haaveet kaatuvat, niin elämästä jää puuttumaan jotain ja se voi muuttua tylsäksi puuroksi.Suuren määrän kehuja kerännyt TV-sarja Tahdon asia kertoo tästä tahtomisesta. Samalla se on kertomus perheestä, vanhemmuudesta, ihmissuhteiden vaikeudesta, epäonnistuneista unelmista, rakkaudesta ja toisista ihmisistä välittämisestä. Laadukas kokonaisuus sisältää dramaattisia käänteitä, vahvaa draamaa, hulvattomiksi yltyviä tragikoomisia kohtauksia ja terävää dialogia. Joillekin tyyli saattaa tuoda hämärästi mieleen Woody Allenin teokset.Ihmissuhdedraama Tahdon asia käynnistyy pätkällä menneisyyttä, jossa kauppatieteiden opiskelija Helena (Miia Nuutila) vastaa kyllä pienistä orasteluista huolimatta poikaystävänsä Mikon (Eppu Salminen) kosintaan. Vuosia myöhemmin lapsia on tullut pari kappaletta ja Helenan sukunimi on Rouhiala. Helena on kotiäiti, jonka gradu jäi aikoinaan kesken, kun perhe-elämä astui kuvioihin. Mikko puolestansa on mainostoimisto AdUlteriumin copywriter, jonka ura on aikamoisessa nousussa. Naapurissa asustelee Tiutisten pariskunta, joka pysyy kasassa vain kulissin vuoksi, sillä Nenna-vaimo (Tiina Lymi) ei voi erota Eskostaan (Pertti Sveholm) uskonnollisten syiden vuoksi, vaikka mies onkin sortunut syrjähyppyyn. Nenna on kotiäidin ammattiaan rakastava tehopakkaus, jolla ei ole mitään suunnitelmia lähteä takaisin työmaailmaan. Esko työskentelee Bionenta -nimisessä firmassa, jolla pitäisi alkaa voitokas putki, koska Esko on keksinyt lääkeaineen, joka toimii erään terveysvaikutteisen elintarvikkeen pohjana.Näistä lähtökohdista Tahdon asia jyrähtää käyntiin. Rouhialan avioliitto alkaa kuolla kasaan, kun Helena kyllästyy miehensä törttöilyihin ja perustaa oman firman, josta muodostuu suuri menestys. Mikon oma ura aikamoiseen alamäkeen, kun mainoskampanjan suunnittelusta ei tule mitään, koska pitää pettää vaimoa hemaisevan bisnesnaisen kanssa. Bienentankaan keksinnöistä ei tule mitään ja Eskon tyytymättömyys elämään ilmentyy yhä enemmän kotitiloissa.Alkuun sarja on kaikessa arkisuudessaan jopa pessimistinen maailmankuvaltaan. Jos jostain suunnalta pyyhkii hyvin, niin toiselta suunnalta aivan varmasti valuu kuraa niskaan. Loppupuolella leijuu enemmän optimistinen ilmapiiri, mutta sarja ei sorru mihinkään helppoihin ratkaisuihin. Kokonaisuudesta on pyritty tekemään mahdollisimman elämänmakuinen ja siinä on kohtuullisen hyvin onnistuttu. Vakavien asioiden käsittely huumorilla toimii, jos se tehdään oikealla tavalla, ja nyt se on tehty oikealla tavalla. Pohjimmiltaan vakava sarja aiheuttaa välillä aikamoisia naurunpurskahduksia. Huumori on välillä tummaa ja joskus sitä revitään farssin tyyliä hyödyntäen.Tarinan hahmoista välittää, vaikka he ovat välillä aikamoisia ureapäitä. Kaikessa surkeudessaan heitä ymmärtää ja he saavat tarvittavan annoksen sääliä. Katsoja myös tajuaa, ettei ole näitä roolihahmoja ollenkaan parempi. Näyttelijät istuvat rooleihinsa täydellisesti, aivan kuin roolit olisi räätälöity heille. Jotkut sivuhahmot, kuten esim. ilkeä anoppi (sopivasti kieli poskella esiintyvä Marja Packalén), liero yhtiökumppani (moitteetonta työtä tekevä Ismo Apell) ja ystävällinen työkaveri (aina loistava Hannu-Pekka Björkman), tuntuvat pinnallisilta, mutta ovat kokonaisuuden toimivuuden kannalta välttämättömiä. Jokainen tässä sarjassa oleva näyttelijä pistää parastansa, mutta ylivoimaiseksi ykköseksi täytyy nostaa ennenkin vakuuttanut Pertti Sveholm hieman nössön oloisena Eskona. Tiina Lymistä täytyy sanoa sen verran, että hänen yleinen ärsyttävyys on onnistuttu käyttämään hienosti edukseen.Nousukausi osoitti, että ohjaaja Johanna Vuoksenmaa taitaa sujuvan kerronnan ja tummanpuhuvan komiikan. Käsikirjoittaja Johanna Hartikainen on selvä nouseva kyky. Aidonoloiseen tarinaan on saatu mukaan mielettömiä ideoita, jotka tuovat mukavaa väriä pirtsakkaan pakkaukseen.","Varmasti monelle tärkeä sarja, sillä käsittelytapa tärkeitä asioita kohtaan on niin iskevä."
965,100.0,"Alkuperäisestä, vuoden 1978 tehdystä, kulttimainetta nauttivasta Taisteluplaneetta Galacticasta tehtiin uusi versio 2000-luvulla. Heti aluksi täytyy sanoa että vanhaa sarjaa en ole nähnyt jaksoakaan, joten en vertailua uudesta ja vanhasta sarjasta voi tehdä. Tosin voin sanoa että tuskin alkuperäinen, tai ylipäätänsä mikään muukaan sci-fi sarja, on ottanut aihepiiriään näin vakavasti ja ajatuksella.Perusidea on vanhasta sarjasta. Cylonit ovat ihmisten luomia koneita, jotka kääntyivät isäntiään vastaan tarkoituksenaan tuhota ihmiskunta. Sarjan alussa ihmisten ja cyloneiden välisestä sodasta on kulunut neljäkymmentä vuotta eikä cyloneja sodan jälkeen ole näkynyt. Sarja alkaa käytännössä kansanmurhalla jossa cylonit tekevät ydinaseilla selvää ihmisten asuttamista siirtokunnista. Pieni laivue pakenee, jo museo kunnossa olevan taisteluplaneetta Galactican johdolla. Päämääränä on mystinen 13.siirtokunta nimeltä Maa. Myös hahmot ovat tuttuja alkuperäisestä sarjasta. Galactican johdossa toimii komentaja William Adama jota näyttelee upeasti Edward James Olmos. Adaman poikaa Apolloa eli Lee Adamaa näyttelee vähintään yhtä vakuuttavasti Jamie Bamber. Toista lentäjä-ässää Kara ""Starbuck"" Thracea esittää vertaansa vailla oleva Katee Sackhoff. Puhumattakaan muista mahtavista rooleista, voi sanoa että sarjassa ei ole yhtään huonoa tai edes keskinkertaista  roolia tai näyttelijää.Sarja ei petä millään osa-alueella. Näyttelemisen lisäksi laatua edustaa avaruustaistelut, jotka ovat jotain aivan muuta  kuin mitä on totuttu näkemään. Sarjasta huokuu tunnelma eikä vähintään upean lavastuksen ja jylhän musiikin takia. Hahmojen dialogistakaan on turha etsiä mitään huomautettavaa. Sarjassa nähtävälle draama painoteiselle juoni-kuvioille on hankala löytää vertaistaan edes sarjan edes avaruus paukuttelun laadusta.",Sarja luo Sci-fin uudelleen
966,100.0,"Stephen Ambrosen romaaniin, Band of Brothers, perustuva minisarja kertoo Yhdysvaltain armeijan 101. laskuvarjodiviosioonan 506. rykmentin E-komppanian taisteluista Euroopassa toisessa maailmansodassa.Sarjan ensimmäinen osa keskittyy E-komppanian kovaan koulutukseen ja toisesta osasta lähtien seurataan taisteluita Normandiasta Hitlerin Kotkanpesään saakka. Alusta asti sarjan pääteemaksi nousee toveruus ja komppanian uskomaton yhteishenki. Sarja tempaisee mukaansa alusta asti ja saa katsojan haukkomaan henkeään näyttävien visuaalisten tehosteiden ja henkilöihin paneutuvan kerrontatyylin ansiosta. Tiettyä päähenkilöä ei teoriassa ole, sillä eri jaksot kertovat tapahtuman eri sotilaan näkökulmasta. Tämä tuo tarinaan eräänlaisen syvän olemuksen ja katsoja uppoaa syvälle sotilaiden ajatusten sisälle. Jokaisen jakson loppuessa katsojalle jää eräänlainen tyhjä olo ja se saa aina katsomaan vielä yhden jakson lisää.Ns. ""jenkkipropaganda"" huokuu monista sotaleffoista, mutta tässä teoksessa on keskitytty realismiin ramboilujen sijaan. Onhan kyseessä historialliset tapahtumat.Sarja tuli televisiosta viime kesänä ja joulun aikoihin sarja ilmestyi 6 DVD:n boxina. Lisukkeina seurasi reilun tunnin mittainen dokumentti E-komppanian oikeista sotilaista, dokumentti sarjan tekemisestä ja paljon muuta.Taistelutovereiden takana häärii mm. Tom Hanks ja Steven Spielberg ja se voitti Golden Globe palkinnon ""Paras minisarja tai televisiota varten tehty elokuva"" kategoriassa. Sarja on tunteita herättävä katseluelämys ja antaa uuden merkityksen sanalle ""sotaelokuva"".",Tunteita herättävä katseluelämys.
967,100.0,"Steven Spielbergin ja Tom Hanksin Pelastakaa sotamies Ryan oli sen verran menestynyt elokuva, että miehet päättivät tehdä toiseen maailmansotaan sijoittuvan minisarjan, Taistelutoverit. Steven Spielberg on tässä pelkästään tuottajana ja hän ei ole ohjannut yhtään jaksoa. Tom Hanks on sen sijaan ohjannut viidennen jakson.Taistelutoverit pohjautuu oikeisiin tapahtumiin. Se kertoo Easy-komppanian miehistä, jotka saavat erittäin perusteellisen sotilaskoulutuksen. Koulutuksen jälkeen he osallistuvat Normandian maihinnousuun ja etenevät sieltä Etelä-Saksaan Kotkanpesälle. Komppania kohtaa kovaa vastarintaa saksalaisten taholta ja miehiä haavoittuu ja kuolee.Harvoin nykyään saa nähdä sotaelokuvaa tai -sarjaa, jossa yhdistyvät iso budjetti ja hyvä toteutus. Usein nykyään tyydytään tekemään sotaelokuvia isolla budjetilla, mutta järki unohtuu jonnekin. Tämä minisarja on kuitenkin tehty niin kuin hyvät sotaelokuvat ja -sarjat tuleekin tehdä. Sotaa esitetään koruttomasti, eikä sorruta heiluttelemaan jenkkilippua. Taistelutoverit on visuaalisesti todella upeaa. Värejä on haalennettu todentuntuisuuden lisäämiseksi samalla tavalla kuin Pelastakaa sotamies Ryanissa. Michael Kamenin musiikki tuo myös osansa minisarjan tunnelmaa. Minisarja on näitä keinoja käyttämällä saatu melko synkäksi. Myös käsikirjoitus on erittäin hyvä.Sota on komppanian miehille kova koettelemus. Moni ei palaa taisteluista hengissä ja useat ovat hengissä palatessaan eri miehiä kuin mennessään. Saksalaisten luoti ja kranaatti voi viedä kenet tahansa. Kukaan ei ole kuolemalta turvassa. Sota esitetään erittäin koruttomana tapahtumana ja sitä ei kaunistella tässä yhtään. Sotilaiden vammat ovat todella häijyä katseltavaa. Myös taistelukohtaukset on tehty erittäin aidonnäköisiksi. Muutenkaan sotilaiden elämä ei ole helppoa. Varustuksista on pulaa jne. Sodan kauhut esitetään kaikessa karuudessaan aina keskitysleirejä myöten. Myös alun koulutusvaihe on todella hyvin tehty. Koulutus on rankkaa ja kaikille ei homma sovi. Tässä ei kuitenkaan mennä Full Metal Jacketin kaltaiseen simputukseen.Myös hahmot on toteutettu erittäin hyvin. Amerikkalaissotilaita ei esitetä liian monen nykysotaelokuvan tapaan lähes voittamattomina ja sankarillisina ramboina, vaan sotilaat ovat tavallisia kuolevaisia ihmisiä, joilla on omat inhimilliset taipumuksensa. Jotkut sotilaat jähmettyvät kauhusta ja toisilla tuntuu olevan teräshermot. Uskalletaan myös olla tekemättä kaikista sotilaista sankareita. Osa sotilaista ovat erittäin katkeria saksalaisille ja sortuvat jopa ampumaan sotavankeja ja uhkailemaan saksalaisia siviilejä tai heitä pistetään pakkotöihin. Myös saksalaisista on tehty varsin inhimillisiä eikä karjuvia sekopäitä.Taistelutoverit on täydellisesti toteutettu minisarja, joka esittää toisen maailmansodan sellaisena kuin se oli. Minisarja antaa erittäin hyvän käsityksen Easy-komppanian vaiheista aina koulutuskeskuksesta Kotkanpesälle saakka. Tätä voi suositella kenelle tahansa toisesta maailmansodasta kiinnostuneelle.nimimerkki: Ville","Jokaiselle, joka on kiinnostunut toisesta maailmansodasta."
