,score,text,title
197,40.0,"Eddie (Marc Price) on varsinainen heittopussi ja rockstara Sammi Currin (Tony Fields) kuolema oli hänelle iso isku. Kuitenkin DJ Nuke (Chaim Weitz) antaa Eddielle harvinaislaatuisen esineen: edesmenneen muusikon viimeisen demonauhan jolla on omituisia ominaisuuksia ja koska A-luokan urpo Tim Hainey (Doug Savant) hieman nöyryyttää häntä alkaa Eddie hautoa kostoa.Charles Martin ohjastelee elokuvaa joka ottaa tekoaikansa huomattavimmat ärsytysaiheet ja hölmöimmät väitteet. Sen jälkeen koko sotku kaadetaan tehosekoittimeen räväkän soundtrackin, parin arvokkaan cameon ja itsetietoisesti hoopon meiningin kanssa ja sopan annetaan poreilla puolisentoista tuntia.Marc Price on erinomainen pääroolissaan joka aluksi vaikuttaa sympaattiselta ulkopuoliselta, mutta leffan edetessä osoittautuu pakkomielteiseksi näljäkkeeksi ja sittemmin joutuu kasvamaan eroon idolistaan. Tony Fields mörisee stereoista synkällä äänellä ja on juuri niin kamala kuin saarnaaja Gilstrom (John Michael Osbourne) selittelee.Lähtökohta on tyypillistä genre-edustajaa etevämpi ja meininkiä on myös mukana aika hyvin, mutta leffa jaappaa ympäriinsä ja on aivan liian ryppyotsainen tunnelmaltaan. Sellainen nakertaa kovasti viihdyttävyysarvoa ja silloin ei kenelläkään ole koskaan mukavaa.",Paljon tilaisuuksia olla loistavan viihdyttävä ja leffa ei todellakaan ole sellaista.
198,70.0,"Poliisiherra John Falkin seikkailut jatkuvat. Henkivartija on itsenäinen jatko-osa -99 ilmestyneelle Surmanjahti -pätkälle, jota ei ole tullut itselläni nähtyä. Mitään erityisiä odotuksia ei leffan suhteen näin ollut. Ajatuksena oli nauttia väliin hiukan skandinaavista toimintaa, sillä osataanhan sitä täälläkin päin.Ruotsalainen monikansallinen yritys kohtaa probleemia Virossa. Paikalliset mafiaukot alkavat vaatimaan suojelurahaa. Firman johdossa oleva Falkin ystävä Sven Persson kieltäytyy maksamasta kiristäjille ja palkkaakin Itä-euroopan eräänlaisen turvallisuusasiantuntijan Nikolaus Lehmanin selvittämään tilanteen. Nikolaus joukkioineen päättää antaa mafiaukoille lyijyhoidon ja Persson on kuin halolla päähän lyöty, koska mistään sellaisesta ei ollut puhetta. Persson sanoutuu irti kaikista Lehmanin kanssa tehdyistä sopimuksista ja kohta Itä-euroopan kaupunkikommandot alkavat riehua Ruotsissa penäten saataviaan ja vainoten Perssonin perhettä.","Hyvää toimintaa, jossa tarina pohjaa todellisuuteen."
199,50.0,"Hmhph... Ruotsalainen toimintaelokuva? Ei sukka... Sitten mieleen tuli Hamilton. Olihan sekin ihan ok pätkä, joten miksei tämäkin voisi olla? No, katsoinpahan sitten.Juoni ei ole kummoinen: On itämafia, palkkamurhaaja, pulassa oleva liikemies ja ruotsalainen henkivartijafirma. Näistä sitten keitellään juonentapainen.Näyttelijät eivät ole erikoisen hyviä, ja elokuvaa sekoittaa ennestään se että kaikki ruotsalaiset ovat samannäköisiä. Hahmot ovat klisheisiä ja näyttävät koko ajan huolestuneilta. Toimintakohatukset takeltelevat ja jännitystä ei saada aikaan sitten millään. Ongelmista suurin on kuitenkin kieli: Minua ärsyttää suunnattomasti se Ruotsin mongeltaminen elokuvassa. Se kieli on ärsyttävä, ainakin omasta mielestäni. Suomenruotsalaisten puhumana ei haittaa, mutta ruotsalaisilla on oma, ärsyttävä tyyli... kääk.Kyllä pläjäyksen kuitenkin kerran katsoo, ei siinä mitään, mutta puhdasta kertakäyttötavaraa tämä on, se on fakta.Keskiluokkaa huonompaa toimintaelokuvaa.",Kaikki ruotsalaiset ovat samannäköisiä.
200,80.0,"Tässäpä omituinen tapaus. Leffa on pitkäveteinen, mutta pitää samalla herkeämättä otteessaan. Aikaa jää hyvin ihmetellä henkilöiden eleitä ja aivoituksia. Kysymyksessä on indie-leffa, jossa on saatu pienistä elementeistä aikaan hämmentävä kokonaisuus. Tapahtumapaikat ovat pihapiiriä, kahvilaa, kellarikämppää, toimistoa ja muulla ympäristöllä ei ole pahemmin merkitystä. Leffan musiikkipuoli on pääasiassa yksinkertaista pianonpimputusta, mutta niin toimivaa verkkaisen kerronnan kanssa.Juonesta: Jälkeenjääneen oloinen hiljainen Simon työskentelee roskakuskina. Tämä asuu ""eihän se järvikään ylisoutamalla kulu"" -tyyliin ajattelevan siskonsa ja masennuslääkkeitä popsivan äitinsä kanssa. Poppoon elämä muuttuu kun Henry Fool-niminen kummajainen muuttaa alivuokralaiseksi heidän kellariinsa. Henry saa puheillaan Simonin kiinnostumaan runoilusta. Simonissa asuukin yllättäen moderni runon rockpersoona, jonka kirjoitukset herättävät laajaa pahennusta. Teksti saa mykän laulamaan ja toiset vetämään ranteet auki. Tuosta voisi sanoa, että Simonin runot jakavat mielipiteitä.Canalin pukkaama positivinen yllätys. Leffan käsikirjoitus on palkittu Cannesissa ykköspalkinnolla. Tämä varmaan kertoo jotain tarinan tasosta. Pieni nootti käännöksistä vastaavalle Scandinavian Text Servicelle ja tapauksen vastaavalle kääntäjälle. En ole koskaan nähnyt minkään leffan teksteissä näin paljon huolimattomia kirjoitusvirheitä.","Teksti saa mykän laulamaan ja toiset vetämään ranteet auki. Tuosta voisi sanoa, että Simonin runot jakavat mielipiteitä."
201,70.0,"Sairain elokuva, jonka olen koskaan nähnyt. Elokuva perustuu tositapahtumiin. Se kertoo tarinan sarjamurhaajasta nimeltä Henry Lee Lucas. Sairainta elokuvassa on nimenomaan se, että kaikki on tapahtunut oikeasti. Elokuva ei ole kovinkaan vauhdikas, vaan se etenee suurimmaksi osaksi melko rauhallisesti ja sairaat murhat näytetään kohtalaisen tyynesti. Tarina ei ole kovinkaan terveellistä katsottavaa, joten kannattaa miettiä useamman kerran, että haluaako tällaista todellakin katsoa.Elokuvana Henry Lee Lucas on kuitenkin melko hyvä, vaikka onkin erittäin synkkä, sairas, väkivaltainen ja verinen. Leffa muistuttaa katsojaa hyvin siitä, että kuinka joillakin ihmisillä voi olla vikaa päässä ja paljon. Katsoja saa siis leffan jälkeen vähän miettimistä. Michael Rooker näyttelee kohtalaisen hyvin rauhalliselta tyypiltä vaikuttavaa Henryä, joka todellisuudessa on kuitenkin jotain aivan muuta. Henry Lee Lucas on lyhyestä kestostaan huolimatta juuri sopivan mittainen, sillä eihän tällaista jaksaisi kovin paljon pidempään katsoa. Leffaa voi siis suositella ainoastaan sarjamurhaaja-genren ystäville.","Synkkä, sairas, väkivaltainen ja verinen."
202,100.0,"Maaliskuussa 2001 kuollut amerikkalainen sarjamurhaaja Henry Lee Lucas (Michael Rooker) tunnusti tehneensä kirjaimellisesti satoja murhia. Hänen syyllisyytensä niihin oli monessa tapauksessa kyseenalainen, mutta hän joka tapauksessa teki tarpeeksi paljon murhia tullakseen sarjamurhaajaksi ja hänen rikostoverinsa Otis Toole (Tom Towles) kuoli ennen häntä maksakirroosiin ja rikoksissa auttanut Henryn alaikäinen rakastaja Becky (Tracy Arnold) kuoli Henryn murhaamana.John McNaughton tiesi että pienen budjetin elokuva valtavien markkinoiden keskellä tarvitsee jotain oikeasti vahvaa, omalaatuista ja hyytävää. Hän löysi sen Henry Lee Lucasin kertomuksista ja sukeltaa ihmishirviön pään sisuksiin ja katsoja ei saa hetkeäkään rauhaa tai toivoa. Toivottomuuden, järjettömän väkivallan ja tuhon vaikutelma on koko ajan yllä ja irvokas lopetus verilöylyineen sopii kuvaan.Michael Rooker toimittaa suorituksen mikä Hannibal Lecterin tavoin tislaa ihmismielen kauheuden yhdeksi ihmiseksi. Maanisesti vihaava Henry huokuu silkkaa vihaa ja aiheuttaa äärimmäisen epämiellyttävää värinää selkäpiissä. Koko ajan hahmossa lyhyen kuvauksen ajan pysynyt Rooker on loistava karmaisevuudessaan ja lakoniset, järjettömät murhat ovat pelkkää hyödytöntä tappamista vailla päämäärää tai tarkoitusta. Tom Towles irvokkaana Otisina ei jää yhtään sen heikommaksi hirvittävyydessään ja pelottavaa on että Otisin järjettömässä, sadistisessa riehumisessa on äärimmäisen kolkkoa huumoria ja huvittuneisuutta mikä ei kylläkään irrota hymyä, vaan silkkaa inhoa ja pelkoa. Tracy Arnold edustaa viattomuuden kuolemaa Beckynä ja toimii hyvin kahden hirviön välissä.McNaughton osuu tarinallaan suoraan kauhuhermoon ja Rookerin ja Towlesin maaniset suoritukset takaavat kauheuden ja äärimmäisen kankea ja muodollinen kuvaus varmistaa tylyn asiallisuuden.Kauhuelokuvan mestariteos olemalla täydellisen huumoriton ja toivoton.",Täydellisen huumoriton ja toivoton.
203,70.0,"No niin, että näin sitä mennään. Täysin korutonta kamaa. Ei mitään kevyttä kesäillan viihdettä. Sarjamurhaajaleffat on jo oma saransa -tässä varmaan lohduttomin ja todellisin pläjäys. Ilmeisen kohun aiheuttanut leffa poikikin aikoinaan ilmestyessään Uhrilampaiden kanssa tämän uuden uljaan lajin. Siinä missä Uhrilampaissa löydettiin nerokkaita henkilöitä sarjiksien parista, tässä rainassa totuudenmukaisuus iskee lohduttamasti päin pläsiä. Leffan katsominen on jo kokemus sinänsä. Tämä kuuluu just siihen elokuvien kastiin, joiden katsominen sinänsä arveluttaa. Elokuviin jotka täytyy nähdä vaikkei katsominen välttämättä tunnu terveelliseltä.Tosi pienen budjetin taso luo oman todentuntuisen ja koruttoman fiiliksen. On varmaan todenmukaisempaa että nämä hemmot kuin henry ovat juuri tällaisia paskakasassa eläviä sairaita luusereita. Ympärillä elävät ihmiset ovat samaa paskasakkia yhtä lohduttomissa olosuhteissa. Mitään kivaa, sympaattista taikka kaunista tässä leffassa ei ole. Mitään motiiveja tai syitä on turha hakea. Tällainen kama aiheuttaa aina ajatuksia miksi tällaista kamaa pitää katsoa, saati mitkä on itse tekijöiden motiivit. Omassa genressään kuitenkin leffa on mielenkiintoinen poikkeus karuudessaan ja todentuntuisuudessaan. Onhan kyseessä todellisuuteen pohjautuva tarina. Katsominen todellakin vaatii sitä oikeaa -tai väärää- asennetta. Ainoa mitä leffan kanssa voi nauttia on neuroottinen kynsien pureskelu. Leffan jälkeen äkkiä masinaan joku kevyt komedia ja sixpäkki kaljaa niin voi olla että helpottaa...","Mitään kivaa, sympaattista taikka kaunista tässä leffassa ei ole. Mitään motiiveja tai syitä on turha hakea."
204,100.0,"Pelkästään viime aikojen elokuvapsykopaattien uskottavuutta koskevan keskustelun innoittamana päätin etsiä käsiini mahdollisimman limaisen ja aidon sarjamurhaajaelokuvan kuin suinkin lyhyellä varoitusajalla mahdollista. Henry: Portrait of the Serial Killer on useissa eri lähteissä rankattu genrensä realistisimpiin ja yksinkertaisesti parhaisiin kuuluvaksi tapaukseksi. Jopa Roger Ebert vainaa kuului tämän kielletyn klassikkoteoksen ihailijoihin. Samaa ei tosin voi sanoa kotomaamme lutuisista sensoreista, jotka ammoin kielsivät tämän kaikenlaisen esittämisen ja levityksen  ""mielenterveyttä vahingoittavana"".Mikäli Henry Lee Lucasin ja Ottis Toolen elämäntarinat eivät ennestään ole tuttuja, niin kyseessä oli Donald Trumpin kotimaata muinoin terrorisoinut homoeroottisessa suhteessa elänyt nekrofiili- ja sarjamurhaajakaksikko, jonka lopullisesta ""CV:stä"" ei ole oikein koskaan saatu täysin selkoa, kiitos pariskunnan lukuisten perättömien tunnustusten ja niiden perumisten. Tässä kohtaa on hyvä huomata, ettei Henry: Portrait of a Serial Killer varsinaisesti ole mikään hirveän uskollinen kuvaus vauhtikaksikon elämästä ja kuolemasta vaan kaikenlaiset parafiliat sun muut on suosiolla jätetty pois eikä väkivaltakaan saavuta likimainkaan todellisenkaltaista raakuutta ja eläimellisyyttä, mutta nepä eivät olleetkaan koko jutun pointti. Todellisuudessa John McNaughton on elokuvassaan halunnut kuvata psykopaattisen murhaajan sielunmaisemaa niin todentuntuisesti kuin koskaan mahdollista ja on myös onnistunut siinä hätkähdyttävän hyvin.Tarinan luonnollinen päähenkilö on itse elokuvan nimessäkin esiintyvä Henry, ilmiömäisen Michael Rookerin tulkitsema täysin tunteettomasti oman äitinsä murhasta kertova sieluton ja kylmä, silmitöntä tuhoa ympärilleen kylvävä tyhjä ihmiskotelo. Heti ensimmäisissä kohtauksissa esitellään kylmäverisen tappajan aikaansaannoksia. Ihmishenki ei merkitse Henrylle mitään, naiset ovat Henrylle vain rikkinäisen television kaltaisia leikkikaluja, joilla tyydyttää hetken tarpeensa ja heittää sitten vaikka sitten palasina laukussa tienvarteen.""Harrastuksensa"" ulkopuolella Henry on kuin kuka tahansa muu kadunmies: rennosti ihmisten kanssa sosialisoiva, päämäärätöntä ja tarkoituksetonta elämäänsä omalla painollaan elävä olutta litkivä tylsä persoonaton jokamies, joka paljastaa todelliset kasvonsa vain täysin motivaatiottomissa väkivallanpurkauksissaan.Ottis Toole on Henryn rikostoveri, televisiota huvikseen töllöttävä huoltiksen työntekijä ja täysin samanlainen ihmispeto kuin Henrykin. Kaksikon suhde on kuin kahden villieläimen: väkivaltainen ja arvaamaton. On periaatteessa vain ajan kysymys milloin kaksikko tappaa toisensa yhdessä monista arvaamattomista väkivaltakohtauksistaan.Lähes koko elokuva on kuvattu halvalla ja likaisesti, vaarallisesti. Kuten Henrylla ja Ottisilla, psykopaateilla, itse elokuvallakaan ei oikeastaan tunnu olevan mitään selkeää suunniteltua juonta vaan sekin etenee lähinnä löyhän kaoottisesti kohtauksesta toiseen, kuten realistisen elokuvan kuuluukin. Jäätävä lopetus kruunaa kaiken edellisen.Mielenkiintoisena vetona kaikkiin sarjamurhaajaelokuvien tunnettuihin peruskliseisiin nähden on huomio, ettei koko elokuvassa nähdä ainuttakaan poliisia, kukaan ei näytä kiinnittävän murhiin mitään huomiota eikä loppujen lopuksi ketään edes pidätetä tai yritetäkään saada kiinni. Henryn maailma on vähintään yhtä nihilistinen ja kylmä kuin päähenkilönsäkin. On vain petoja ja saaliita. On vain tyhjyys ja kaaos.Tällä leffalla on pallit paikallaan. Jos joutuisin itse joskus pitämään luentoa psykopaattisen sarjamurhaajan mielenmaisemasta, näyttäisin kansalle tämän Fritz Langin M - kaupunki etsii murhaajan kanssa. Jawohl!",Kylmäävän karu ja armottoman nihilistinen kurkistus psykopaatin hengenelämään.
205,80.0,"J-P Valkeapään ohjaama He ovat paenneet ei ole tyypillinen road movie. Siinä on myös hienovaraista draamaa, jota on helppo ymmärtää, vaikkei olisi kokenut samanlaista kuin päähenkilöt. Symboliikkaa löytyy runsaasti. Pakomatkan kautta avataan näkymä kahden elämän kaltoinkohteleman ihmisen sieluun. Jännitettä löytyy ottaen huomioon mitä tapahtuu, jos päähenkilöt jäävät kiinni, eli panokset ovat tuntuvat. Elokuva on ehdokkaana peräti kahdella festarilla.Alkuasetelma saadaan nopean ytimekkäästi aseteltua. Joni (Teppo Manner)  siirretään siviilipalvelukseen ongelmanuorten laitokselle. Häntä varoitetaan: Jos hän karkaa kuten taannoin armeijapalveluksen aikana, kalterit tervehtivät. Samassa laitoksessa ongelmanuorten joukossa on levotonta levottomampi Raisa (Roosa Söderholm), joka houkuttelee Jonin mukaansa matkalle epämääräisen aarteen ja paremman elämän perään. Kuulemistaan varoituksista huolimatta (""Ne valehtelevat sulle mennen tullen kirkkain silmin"") Joni suostuu. Pian kaksikko on karkumatkalla halki Suomen, kohteesta toiseen. Miten karkumatka sujuu? Mitä matkalla tulee vastaan? Mitä lupaa vapaampi elämä?Juoni käynnistyy kiitettävän nopeasti ilman, että tuntuu hätäiseltä. Jonin lähtö Raisan mukaan tehdään luontevasti ymmärrettäväksi. Änkyttävä, ujo Joni kohtaa kiusaamista ja solvaamista laitoksen nuorilta ruokatunnilla. Kun myöhemmin Joni väittää Raisalle karanneensa armeijasta huonon ruoan takia, on helppo päätellä kiusaaminen syynä myös armeijasta karkaamiseen. Systeemiltä ei heru ymmärrystä. Siinä missä Raisan masentuneesta perhetaustasta saa tuntua, Jonin taustaa valotetaan erittäin vähän. Jonin vanhemmista ei mistään vaiheessa mainita mitään, mikä ei ole tarpeellista. Olisi kuitenkin ollut kiva saada jotain vihjettä Jonin elämästä kokonaisuutena, esim. myöhemmin elokuvassa kaksinpuhelussa ""Viimeinkin taas saisin olla rauhassa, mutta ei"", ""Harvoin jotkut ovat niin kauan kuin haluaisit"" tai jotain sen tapaista. Se olisi sopinut mainiosti elokuvan vihjailevaan tyyliin selittäen silti vähän enemmän ja tuoden Jonia enemmän esille hahmona. Raisan varjoon Joni ei jää, mutta Joni on monessa kohtauksessa hieman vaisumpana ja Raisa enemmän esillä. Ehkä Joni olisi voinut uskaltautua kyselemään ja availemaan keskustelua sopivissa kohdassa Raisan tai jonkun sivuhahmon kanssa.Manner ja Söderholm suoriutuvat rooleistaan vakuuttavasti. Hahmot heräävät henkiin ja heidän haluaa onnistuvan. Heistä välittää. Raisa välittyy huonosti sopeutuvana ihmisenä yhtä uskottavasti kuin paljastuu sympaattiseksi hahmoksi.Vaikka leffanautintoani ei pilannut mikään, jotkut kovat yllätysäänet olivat vähän väärällä tavalla häiritseviä ja niiden sijaan voisivat toimia paremmin ""pehmeämmät"", pelottavat ambienttisävelet.Jotkut yksityiskohdat ihmetyttävät. Itse en ole varma sotilaskarkuruuden rangaistuksista, mutta eikö siitä saa poistumiskieltoa ja palveluksenpidennystä tai joudu suoraan linnaan? Miksi karkulaiset uskaltavat yhtäkkiä pitää hauskaa pääkaupunkiseudulla, ensin lähellä Rautatientoriaei poliisia tai järjestyksenvalvojia sattumoisin missään lähellä, sitten Kulosaarensillalla viilettämässä ostoskärryillä mäkeä alas Suvilahteen Sörnäisen rantatien lähellämurehtimatta satunnaisista poliisiautoista  ja sitten lähellä Pasilaa kuljettuaan sinne törmäämättä poliiseihin? Ovatko he onnekkaita kokeneita bussiliikenteen käyttäjiä?Leffa kysyy tarkkaavaisuutta eikä pysähdy hirveästi selittämään kaikkea yksityiskohtia myöten. Satunnainen mies tarjoaa Raisalle viisisataa siitä, että tämä ottaa suihin. Pian on tankki täynnä ja poliisit perässä. Joni antaa herkkuja Raisalle. Myöhemmin Raisa pakenee järjestyksenvalvojaa varastettuaan kaupasta Jonin pölliessä ostoskärryt. Jos vaivautuu leffan jälkeen miettimään, voi hahmoista ja sanomasta hienovaraisuuksien kautta ymmärtää paljon. Itse löysin siten tarinasta siten runsaasti syvyyttä. Mietiskelystä tykkäävät saavat enemmän irti.Joitakin kohtauksia olisi voinut pohjustaa paremmin niiden ratkeamisen kannaltaspoilaamatta kuvaten .Muutamassa kohdassa juoni tuntuu haluavan edetä kärsimättömästi, kiirehtien seuraavaan kohtaukseen.Symboliikkaa käytetään runsaasti ja pienellä mietinnällä siinä on järkeä. Joni näkee Raisaa pideltävän paikoillaan tämän pysyessä uhmakkaana. Myöhemmin nähdään kaikenlaista kuvastoa joukossaan ryntäävä intiaanin näköinen soturi. Joni ihailee Raisan sisua ja haluaa löytää samaa itsestään, mikä on ymmärrettävää ensimmäisen vihjaillun taustan kannalta. Välillä katselijaa tosin pommitetaan symbolisilla näyillä tarpeettoman särähtävin ääniefektein. En voi sanoa, että kaikki olisi minulle avautunut. Symboliikka toimii osana alleviivaamatonta kerrontaa ja hienovaraista psykologista katsausta, vaikkakin se toimisi vähän vähemmällä.Loppua kohden päähenkilöt kohtaavat jotain vielä raadollisempaa kuin olisivat arvanneet. Yksi kunnon viittaus annetaan sille mistä on kysymys ja kohtauksesta kokonaisuudessaan voi myös löytää symbolista merkitystä verraten sitä päähenkilöiden toimiin sekä tarinassa siveltimen vedoin maalattuihin luonteisiin ja elämiin. Silti kohtaus voi jäädä sekavan, tajuttoman ja pimeän oloiseksi joillekin katsojille. Kerronnallisessa mielessä se on sattuma sattumien joukossa ja niistä pahin. Kohtaus toimisi kirjaimellisella tasolla hieman paremmin, jos sitä pohjustettaisiin esim. sivuhahmojen sanoessa yhdessä kontekstissa tietynlaisia asioita, jotka loppua läheten saisivat uuden merkityksen tässä kyseisessä kohtauksessa.","Rohkaisee miettimään, vaikka voisi selittää vähän enemmän"
206,80.0,"Tyttö, poika ja kesä. Samoista lähtökohdista on tehty elokuvia iät ja ajat. Silti aina voi löytää uuden lähestymiskulman, kuten J.-P. Valkeapää elokuvassaan He ovat paenneet. Kahden nuoren karkurin tarina viedään tasolle, jota voisi kuvailla luontoa avartavaksi.He ovat paenneet jättää varjoonsa kirkkaasti jopa mestariohjaaja Ingmar Bergmanin Kesä Monikan kanssa -rainan. Monikan ja hänen poikaystävänsä kesäreissu saaristoon näyttäytyy melkeinpä sovinnaisena sen rinnalla, mitä Teppo Mantereen Joni ja Roosa Söderholmin Raisa tekevät ja kokevat. Raisa on Monikaan verrattuna aito peto, hentoisesta olemuksestaan huolimatta sellainen olento, joka ottaa neitsyen kuin legendan karhu, eikä päinvastoin. Tämän elokuvan ihmiset ovat kaikki jotakin muuta, mitä luomakunnan kruununa yleensä tunnustavat olevansa.Leffassa on risua, vettä, verta, soraa ja näennäisen väärin rajattuja otoksia. Näennäisen väärin siksi, että alan oppikirjoissa kehotetaan käyttämään kuva-alaa yleensä siihen tapaan, mitä esimerkiksi Kauniissa ja rohkeissa tapahtuu. He ovat paenneet karkaa sekä visuaalisen ilmeen että kuvakerronnan osalta sinne, missä oppikirjoja ei ole. Se kieriskelee pöpelikössä olematta kuitenkaan liian kaukana sellaisesta, mitä katsoja ymmärtää, ja palaa välillä päähenkilöidensä kasvoihin. Erityisesti Raisan silmät ja huulet ovat asioita, joiden näkemistä ei voi saada kylläkseen. Mikä tuota tyttöä ajaa? Pääseekö hän päämääräänsä?Jos jokin tässä elokuvassa häiritsee, se on musiikki. Intensiivinen katselukokemus keskeytyi ainakin omalla kohdallani tuon tuosta, kun ääniraidalta kohosi kuuluviin sävelkulkuja, jotka olivat tuttuja jo muista yhteyksistä. Tässä tarkoita Dingoa, jonka pauhaaminen sopi eräänkin autoilukohtauksen tunnelmaan täydellisesti, vaan klassisen musiikin helmiä. Sinfoniaorkesterin soitto oli juuri mitä parhainta muutamien kohtausten värittämiseen – sääli vain, että noista sävellyksistä kiehtovimmat eivät ole alkujaan tätä elokuvaa varten luotuja.Musiikkivalinnoista huolimatta olisi ollut huikeaa nähdä tällainen leffa jo pari vuotta sitten. Silloin valmistui Oskari Sipolan Elokuu, esikoiselokuva, jossa on samoja elementtejä kuin tässä. Se ei kuitenkaan ole millään muotoa Valkeapään leffan veroinen. Siinä on enemmän pintaa kuin syvyyttä. He ovat paenneet on samaan tapaan monisyinen ja sykähdyttävä kuin pienen piirin kulttisuosiota nauttiva Donnie Darko. Valkeapään elokuvassa kuitenkin puhutaan vähemmän, eikä päähenkilöistä kummallakaan ole mielikuvituseläintä seuranaan. Tai onhan heillä – toisensa. Kaunis ja villi elokuva.","Ihmiset suviöissä, mitä muuta he ovat kuin petoja?"
207,100.0,"Omalla kohdallani mahdollisesti jopa vuoden 2014 odotetuin elokuva tuli Suomeen heti alkuvuodesta. Spike Jonzen ohjaaman ja käsikirjoittaman elokuvan haluaisin teatterissa nähdä varmaankin joka tapauksessa, mutta lisähypeä tuo se seikka, että pääosaa esittää mestarillinen Joaquin Phoenix. Kyseessä on tietysti kirjoittamishetkellä vielä potentiaalinen parhaan elokuvan Oscar-ehdokas Her. Lisäksi se on voittanut kaikki parhaan alkuperäiskäsikirjoituksen palkinnot, joissa se on ollut ehdolla, mukaan lukien Golden Globen. Her on Jonzen filmografiassa järjestyksessään neljäs täyspitkä elokuva. Listalta löytyvät jo mm. mustaa tunnelmaa ja huumoria tihkuva Being John Malkovich sekä nerokkaasti käsikirjoitettu Adaptation. Herin tarina sijoittuu mahdollisesti muutaman kymmenen vuoden päähän tulevaisuuteen. Avoeroprosessin kanssa tuskaileva Theodor (Joaquin Phoenix) ”kirjoittaa” työkseen kirjeitä toisten ihmisten puolesta sanelemalla ne tietokoneohjelmalle, joka sitten luo käsinkirjoitettua kirjettä matkivan dokumentin. Ahdistukseen löytyy pian yllättävä helpotus uuden suhteen muodossa, kun markkinoille tulee uusia älykkäitä ja kokemuksen kautta kehittyviä käyttöjärjestelmiä. Samanthaksi itseään kutsuvan ja kaikesta kiinnostuneen, naispuolisen käyttöjärjestelmän (äänenä Scarlett Johansson) ja Theodorin välille alkaa syntymään kipinää. Muissa tärkeissä rooleissa ovat Amy Adams Theodorin työkaverina ja hyvänä ystävänä sekä Rooney Mara Theodorin ex-vaimona.Idea ei ole, kuten Jonzen aiemmissakaan elokuvissa, kovinkaan perinteinen. Se ei myöskään ole niin yksioikoinen, kuin mitä se antaa ymmärtää. Päälle päin saattaa nimittäin näyttää siltä, että se olisi vain filosofinen rakkaustarina. On se toki sitäkin. Her pohtii keinotekoisen minuuden eksistentiaalista tuskaa, toisaalta Theodorin ja Samanthan oudon suhteen kautta rakkauden konseptia ja Theodorin tunne-elämää. Elokuvan nerous kumpuaa kuitenkin Jonzen lyömättömästä huumorintajusta. Kuvattaessa vakavasti Theodorin ja Samanthan suhteen kehitystä koko asetelman moraalinen irvokkuus ja melonkolisia ja romanttisia Hollywood-leffoja parodioiva ote naurattavat kipeäksi. Elokuvan nimi ”Her” ei suoraan viittaa mihinkään konkreettiseen. Se on monitulkintainen siinä missä itse leffakin. Suoraan käännettynä se on joko genetiivi- tai objektimuoto naispuolisesta hän-pronominista. Oma tulkintani on, että molemmissa tapauksissa nimi viittaa Samanthaan. Genetiivinä Her olisi ”Samanthan elokuva”, tuoden esiin botin puolen elokuvan tärkeänä hahmona ja itsenäisenä olentona. Objektina se kuvaisi enemmän Theodorin ja Samanthan suhdetta. Voiko ihmisen luoma tietokoneen käyttöjärjestelmä olla ihmiselle muuta kuin objekti? Voiko heidän suhteensa olla tasavertainen? Tarjoaako tietokone täydellisen rakkauden kohteen? Onko täydellistä rakkautta olemassa?Näyttelijäsuoritukset ovat kautta linjan erinomaisia. Phoenix, jonka pää on lähikuvassa yli puolet elokuvan kestosta, on juuri niin loistava herkkänä ja itsetunnoltaan huonona Theodorina kuin voi odottaa. Se, ettei Phoenix saanut roolistaan Oscar-ehdokkuutta, oli puhtaan poliittinen valinta.  Hänhän ei tunnetusti Oscareista juurikaan perusta. Muut hahmot saavat luonnollisesti vähemmän ruutuaikaa lukuun ottamatta Johanssonia, joka hoitaa pelkän ääniroolin. Amy Adams hoitaa oman osuutensa jopa melko rutiininomaisesti, Rooney Mara on vähäisistä kohtauksistaan huolimatta  monipuolinen. ",Elokuvan nimi Her on monitulkintainen siinä missä itse leffakin.
